TIER,PUNTAJE,CANAL,RBD,ESTABLECIMIENTO,DEPENDENCIA,COMUNA,REGION,MAT_BASICA,MAT_TOTAL,EE_EN_RED,MAT_RED,RUT_SOSTENEDOR,COPAGO,PIE,RURAL,LAT,LON,EMAIL,TELEFONO,WEB,CONTACTO,ESTADO_CRM,BUSQUEDA_WEB
3 · DIFICIL,47.0,C · PS Individual,14751,COLEGIO EL ROBLE DE SANTO DOMINGO,Particular Subvencionado,SANTO DOMINGO,VALPO,231,387,1,231,RUT:65155801,$50.001 A $100.000,1,0,"-33,67131","-71,601639",,,,,nuevo,Colegio El Roble De Santo Domingo Santo Domingo colegio sitio web
3 · DIFICIL,47.0,C · PS Individual,14856,SUNNYLAND SCHOOL,Particular Subvencionado,SAN FELIPE,VALPO,529,869,1,529,RUT:65143161,$50.001 A $100.000,0,0,"-32,72802","-70,737991",,,,,nuevo,Sunnyland School San Felipe colegio sitio web
3 · DIFICIL,47.0,D · Municipal/DAEM,24443,LICEO MUNICIPAL CHILOE,Municipal/DAEM,PUENTE ALTO,RM,596,940,20,8166,RUT:70856400,GRATUITO,1,0,"-33,62666945","-70,62355033",,,,,nuevo,Liceo Municipal Chiloe Puente Alto colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,1397,ESCUELA PARTICULAR INDUSTRIAL E. BERTELSEN TEMPLE,Particular Subvencionado,QUILLOTA,VALPO,716,1402,1,716,RUT:81753500,GRATUITO,1,0,"-32,882759","-71,254288",,,,,nuevo,Escuela Particular Industrial E. Bertelsen Temple Quillota colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,1484,ESCUELA PARTICULAR INST. SANTA MARIA,Particular Subvencionado,LIMACHE,VALPO,721,1042,1,721,RUT:65027533,GRATUITO,1,0,"-32,992939","-71,265793",,,,,nuevo,Escuela Particular Inst. Santa Maria Limache colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,2217,COLEGIO PARTICULAR NUESTRA SENORA,Particular Subvencionado,GRANEROS,LGBO,357,613,1,357,RUT:65138188,$25.001 A $50.000,1,0,"-34,070412","-70,729607",,,,,nuevo,Colegio Particular Nuestra Senora Graneros colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,3203,COLEGIO SANTIAGO ONEDERRA,Particular Subvencionado,CONSTITUCIÓN,MAULE,720,810,1,720,RUT:65115264,GRATUITO,1,0,"-35,330589","-72,408157",,,,,nuevo,Colegio Santiago Onederra Constitución colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,3311,ESCUELA LUCILA GODOY,Particular Subvencionado,LINARES,MAULE,360,610,1,360,RUT:65154546,$25.001 A $50.000,1,0,"-35,840359","-71,614754",,,,,nuevo,Escuela Lucila Godoy Linares colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,5082,LICEO SAN FRANCISCO DE ASIS,Particular Subvencionado,ARAUCO,BBIO,717,1350,1,717,RUT:65099891,GRATUITO,1,0,"-37,244141","-73,31797",,,,,nuevo,Liceo San Francisco De Asis Arauco colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,6120,COLEGIO ALBERTO HURTADO,Particular Subvencionado,VILLARRICA,ARAUC,725,1308,1,725,RUT:65081874,GRATUITO,1,0,"-39,2906","-72,227562",,,,,nuevo,Colegio Alberto Hurtado Villarrica colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,Particular Subvencionado,EL BOSQUE,RM,716,779,1,716,RUT:65153193,GRATUITO,1,0,"-33,58052226","-70,67720368",,,,,nuevo,Escuela Basica Particular Club Hipico El Bosque colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,10344,COLEGIO HELLEN´S COLLEGE,Particular Subvencionado,CONCHALÍ,RM,665,1119,1,665,RUT:65145511,$25.001 A $50.000,0,0,"-33,39090138","-70,67481829",,,,,nuevo,Colegio Hellen´S College Conchalí colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,12008,ESCUELA PARTICULAR AMERICO VESPUCIO,Particular Subvencionado,CORONEL,BBIO,717,853,1,717,RUT:65153599,GRATUITO,1,0,"-36,985378","-73,16658",,,,,nuevo,Escuela Particular Americo Vespucio Coronel colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,12649,LICEO SUPERIOR DIEGO PORTALES,Particular Subvencionado,ALTO HOSPICIO,TPCA,719,1355,1,719,RUT:65151096,GRATUITO,1,0,"-20,274799","-70,096832",,,,,nuevo,Liceo Superior Diego Portales Alto Hospicio colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,12749,COLEGIO MARISTA HERMANO FERNANDO,Particular Subvencionado,ALTO HOSPICIO,TPCA,716,1198,1,716,RUT:65726960,GRATUITO,1,0,"-20,282419","-70,08577",,,,,nuevo,Colegio Marista Hermano Fernando Alto Hospicio colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,13420,COLEGIO NUESTRA SENORA DE ANDACOLLO,Particular Subvencionado,LA SERENA,COQ,725,1412,1,725,RUT:73836100,GRATUITO,1,0,"-29,86861","-71,239677",,,,,nuevo,Colegio Nuestra Senora De Andacollo La Serena colegio sitio web
3 · DIFICIL,46.9,A · Directo Privado,16787,ESCUELA  BASICA  N°198 GREENFIELD SCHOOL,Particular Pagado,TALAGANTE,RM,123,134,1,123,RUT:76172155,SIN INFORMACION,0,0,"-33,66431","-70,92683",,,,,nuevo,Escuela  Basica  N°198 Greenfield School Talagante colegio sitio web
3 · DIFICIL,46.9,A · Directo Privado,20665,ANTOFAGASTA GREENHILL SCHOOL,Particular Pagado,ANTOFAGASTA,ANTOF,119,189,1,119,RUT:76359537,SIN INFORMACION,0,0,"-23,6514","-70,39391",,,,,nuevo,Antofagasta Greenhill School Antofagasta colegio sitio web
3 · DIFICIL,46.9,C · PS Individual,26454,COLEGIO SANTIAGO EMPRENDEDORES,Particular Subvencionado,SAN BERNARDO,RM,717,1255,1,717,RUT:65150507,GRATUITO,1,0,"-33,6193","-70,6822",,,,,nuevo,Colegio Santiago Emprendedores San Bernardo colegio sitio web
3 · DIFICIL,46.9,A · Directo Privado,41454,THE SHEPHERD BILINGUAL SCHOOL,Particular Pagado,PUNTA ARENAS,MAG,115,115,1,115,RUT:76798401,SIN INFORMACION,0,0,"-53,160412","-70,901818",,,,,nuevo,The Shepherd Bilingual School Punta Arenas colegio sitio web
3 · DIFICIL,46.8,E · SLEP,119,ESCUELA CENTENARIO,SLEP,IQUIQUE,TPCA,592,705,20,10619,RUT:61980910,GRATUITO,1,0,"-20,213511","-70,145119",,,,,nuevo,Escuela Centenario Iquique colegio sitio web
3 · DIFICIL,46.8,C · PS Individual,2166,INSTITUTO REGIONAL DE EDUCACION,Particular Subvencionado,RANCAGUA,LGBO,520,955,1,520,RUT:65154823,$50.001 A $100.000,0,0,"-34,168629","-70,735764",,,,,nuevo,Instituto Regional De Educacion Rancagua colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,2767,ESCUELA LOS CRISTALES,Municipal/DAEM,CURICÓ,MAULE,52,60,38,6869,RUT:69100100,GRATUITO,1,0,"-34,979752","-71,194832",,,,,nuevo,Escuela Los Cristales Curicó colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,2947,ESCUELA LAS ARAUCARIAS,Municipal/DAEM,TALCA,MAULE,48,48,38,10946,RUT:69110400,GRATUITO,1,0,"-35,415852","-71,664772",,,,,nuevo,Escuela Las Araucarias Talca colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,3250,ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.,Municipal/DAEM,LINARES,MAULE,233,304,32,4289,RUT:69130300,GRATUITO,1,0,"-35,857471","-71,58049",,,,,nuevo,Escuela Presidente Carlos Ibanez Del C. Linares colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,3639,LICEO NARCISO TONDREAU,Municipal/DAEM,CHILLÁN,NUBLE,325,733,29,4668,RUT:69140900,GRATUITO,1,0,"-36,608051","-72,107727",,,,,nuevo,Liceo Narciso Tondreau Chillán colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,7325,LICEO CARMELA CARVAJAL DE PRAT,Municipal/DAEM,OSORNO,LAGOS,232,1207,32,5559,RUT:69210100,GRATUITO,1,0,"-40,575989","-73,127029",,,,,nuevo,Liceo Carmela Carvajal De Prat Osorno colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,7335,ESCUELA SUIZA,Municipal/DAEM,OSORNO,LAGOS,228,262,32,5559,RUT:69210100,GRATUITO,1,0,"-40,585781","-73,145248",,,,,nuevo,Escuela Suiza Osorno colegio sitio web
3 · DIFICIL,46.8,D · Municipal/DAEM,7348,ESCUELA CARLOS CONDELL,Municipal/DAEM,OSORNO,LAGOS,229,260,32,5559,RUT:69210100,GRATUITO,1,0,"-40,590679","-73,172997",,,,,nuevo,Escuela Carlos Condell Osorno colegio sitio web
3 · DIFICIL,46.8,E · SLEP,8424,INSTITUTO SUPERIOR DE COMERCIO LICEO BICENTENARIO,SLEP,PUNTA ARENAS,MAG,54,472,38,8049,RUT:61980960,GRATUITO,1,0,"-53,161369","-70,905006",,,,,nuevo,Instituto Superior De Comercio Liceo Bicentenario Punta Arenas colegio sitio web
3 · DIFICIL,46.8,E · SLEP,8450,ESCUELA DELLAMIRA REBECA AGUILAR,SLEP,PUNTA ARENAS,MAG,45,53,38,8049,RUT:61980960,GRATUITO,1,0,"-53,09705","-70,879509",,,,,nuevo,Escuela Dellamira Rebeca Aguilar Punta Arenas colegio sitio web
3 · DIFICIL,46.8,E · SLEP,9587,LICEO MALAQUIAS CONCHA,SLEP,LA GRANJA,RM,368,670,27,8193,RUT:62000650,GRATUITO,1,0,"-33,52826022","-70,62156758",,,,,nuevo,Liceo Malaquias Concha La Granja colegio sitio web
3 · DIFICIL,46.8,E · SLEP,10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,SLEP,EL BOSQUE,RM,284,306,65,17537,RUT:61981090,GRATUITO,0,0,"-33,56626066","-70,68113354",,,,,nuevo,Escuela General Alberto A. Bachelet Martinez El Bosque colegio sitio web
3 · DIFICIL,46.8,C · PS Individual,11240,ESCUELA SAN GABRIEL DE LA RIVERA,Particular Subvencionado,CALERA,VALPO,514,848,1,514,RUT:65154535,$50.001 A $100.000,0,0,"-32,78915","-71,195923",,,,,nuevo,Escuela San Gabriel De La Rivera Calera colegio sitio web
3 · DIFICIL,46.8,C · PS Individual,13416,COLEGIO ARTISTICO CULTURAL FORM-ARTE,Particular Subvencionado,LA SERENA,COQ,219,364,1,219,RUT:65153138,$50.001 A $100.000,1,0,"-29,93201256","-71,25757599",,,,,nuevo,Colegio Artistico Cultural Form-Arte La Serena colegio sitio web
3 · DIFICIL,46.8,B · Red Subvencionada,17838,COLEGIO TECNOLOGICO DARIO SALAS,Particular Subvencionado,CHILLÁN VIEJO,NUBLE,162,354,4,1268,RUT:65114725,GRATUITO,1,0,"-36,61692","-72,131218",,,,,nuevo,Colegio Tecnologico Dario Salas Chillán Viejo colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,763,COLEGIO SAN JUAN BAUTISTA,Particular Subvencionado,OVALLE,COQ,704,1211,1,704,RUT:65074607,GRATUITO,1,0,"-30,59938","-71,203827",,,,,nuevo,Colegio San Juan Bautista Ovalle colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,3533,LICEO SAGRADOS CORAZONES,Particular Subvencionado,SAN JAVIER,MAULE,706,1200,1,706,RUT:65246350,GRATUITO,1,0,"-35,598572","-71,736",,,,,nuevo,Liceo Sagrados Corazones San Javier colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,4790,COLEGIO MONTANER DE HUALPEN,Particular Subvencionado,HUALPÉN,BBIO,703,1076,1,703,RUT:65155175,GRATUITO,1,0,"-36,787029","-73,110573",,,,,nuevo,Colegio Montaner De Hualpen Hualpén colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,5264,COLEGIO SAN FRANCISCO DE ASIS DE ANGOL,Particular Subvencionado,ANGOL,ARAUC,712,1135,1,712,RUT:65038856,GRATUITO,1,0,"-37,795109","-72,715118",,,,,nuevo,Colegio San Francisco De Asis De Angol Angol colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,7401,COLEGIO SANTA MARTA,Particular Subvencionado,OSORNO,LAGOS,647,1136,1,647,RUT:53298467,$25.001 A $50.000,0,0,"-40,579399","-73,134666",,,,,nuevo,Colegio Santa Marta Osorno colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,8629,COLEGIO POLITÉCNICO SANTA ANA,Particular Subvencionado,QUINTA NORMAL,RM,671,1048,2,1151,RUT:70072800,GRATUITO,1,0,"-33,43739888","-70,68771172",,,,,nuevo,Colegio Politécnico Santa Ana Quinta Normal colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,Particular Subvencionado,INDEPENDENCIA,RM,713,783,1,713,RUT:65145583,GRATUITO,1,0,"-33,42088421","-70,65874714",,,,,nuevo,Escuela Basica N°728 Maryland College Independencia colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,11144,ESCUELA DIEGO DE ALMEYDA,Particular Subvencionado,COQUIMBO,COQ,704,1167,1,704,RUT:65118004,GRATUITO,1,0,"-29,95982","-71,250908",,,,,nuevo,Escuela Diego De Almeyda Coquimbo colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,11430,COLEGIO TERESIANO PADRE ENRIQUE,Particular Subvencionado,NACIMIENTO,BBIO,712,1227,1,712,RUT:65471760,GRATUITO,1,0,"-37,497898","-72,682167",,,,,nuevo,Colegio Teresiano Padre Enrique Nacimiento colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,16600,COLEGIO ALTA CUMBRE,Particular Subvencionado,CURICÓ,MAULE,707,1195,1,707,RUT:65152802,GRATUITO,1,0,"-34,972969","-71,252586",,,,,nuevo,Colegio Alta Cumbre Curicó colegio sitio web
3 · DIFICIL,46.7,A · Directo Privado,16989,CAMBRIDGE COLLEGE,Particular Pagado,LOS ANDES,VALPO,109,138,1,109,RUT:76308191,SIN INFORMACION,0,0,"-32,83549","-70,597551",,,,,nuevo,Cambridge College Los Andes colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,17918,COLEGIO SAINT GEORGE SCHOOL,Particular Subvencionado,LOS ÁNGELES,BBIO,709,1188,1,709,RUT:65144388,GRATUITO,1,0,"-37,457561","-72,334183",,,,,nuevo,Colegio Saint George School Los Ángeles colegio sitio web
3 · DIFICIL,46.7,C · PS Individual,20173,LICEO HUMANISTA CIENTIFICO BRAINSTORM,Particular Subvencionado,TEMUCO,ARAUC,712,1063,1,712,RUT:65153356,GRATUITO,1,0,"-38,757431","-72,650726",,,,,nuevo,Liceo Humanista Cientifico Brainstorm Temuco colegio sitio web
